Phrase 1,Phrase 2,Cosine Similarity,Euclidean Similarity
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4963530898094177,0.4990915799393292
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Which Lloyd's syndicates owns the maximum number of assets?,0.4181806694376875,0.4810650563510121
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,List key performance indicators for AXA?,0.42911404793774865,0.4834334054780999
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What are the most prominent legal cases?,0.5074806213378906,0.5018842779302842
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,How does oil industry perform in Brazil?,0.7005921006202698,0.5637512953646443
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What is the main driver of growth in automobile industry in Europe?,0.6621012687683105,0.5488266393232807
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,Which country in Europe is going to grow the most in 2020?,0.6442206714021771,0.5424348353458106
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What are the biggest acquisitions in 2020?,0.5706141165081896,0.5190223078342094
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,How impacted is the airline industry in 2020?,0.6574714183807373,0.5471411809246414
How will the Brazilian insurance market perform in case of a sluggish economic scenario?,What are the most prominent bankruptcies in 2020?,0.564713470373936,0.5173185231934987
Which are the main distribution channels in India?,What are the risks in the motor insurance segment in India?,0.5983426153165884,0.5273487817683317
Which are the main distribution channels in India?,What is the demand potential of India for insurance?,0.6034094095230103,0.528930589071086
Which are the main distribution channels in India?,How do premiums break down by lines of business in India?,0.5116103000408599,0.5029367627441281
Which are the main distribution channels in India?,What is the share price of Qantas?,0.5503348112106323,0.5132599837142933
Which are the main distribution channels in India?,How many passengers are carried in ?,0.5221245884895325,0.5056570044634198
Which are the main distribution channels in India?,Which are the aircrafts manufactured by Boeing?,0.5854617604338084,0.5234132292838959
Which are the main distribution channels in India?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.038642361760139465,0.41900259834708764
Which are the main distribution channels in India?,Which are the top airports?,0.7141688466072083,0.5694490077316718
Which are the main distribution channels in India?,How many fatal air accidents till date?,0.3298798102068794,0.4634591335522468
Which are the main distribution channels in India?,What is the flow of air traffic in North America?,0.6144672862012822,0.5324520878632065
Which are the main distribution channels in India?,What is the fleet of Airbus?,0.5301425737057591,0.5077717096017829
Which are the main distribution channels in India?,Airlines profitability Brazil?,0.19771318137645721,0.4411665432352372
Which are the main distribution channels in India?,Mergers among airline companies?,0.23758409917354584,0.4474591517753794
Which are the main distribution channels in India?,Which are the most profitable airports?,0.6802548360672703,0.5556538801459712
Which are the main distribution channels in India?,What has the capacity movement of airline companies been over the years?,0.5587995911360041,0.5156335263263992
Which are the main distribution channels in India?,Details of the Aban Abraham oil rig?,0.25394004583358765,0.45014150686987536
Which are the main distribution channels in India?,How big is the airlines industry in China?,0.5660502224609477,0.5177025006279495
Which are the main distribution channels in India?,How much money did Lloyd's of London make last year?,0.42221308549163683,0.481933237206456
Which are the main distribution channels in India?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4370787739753723,0.48518786248361856
Which are the main distribution channels in India?,Which Lloyd's syndicates owns the maximum number of assets?,0.5847748270496633,0.5232066789464961
Which are the main distribution channels in India?,List key performance indicators for AXA?,0.3802886080569865,0.47319500584174096
Which are the main distribution channels in India?,What are the most prominent legal cases?,0.627009391784668,0.5365664513179274
Which are the main distribution channels in India?,How does oil industry perform in Brazil?,0.4447612464427948,0.48690422403493383
Which are the main distribution channels in India?,What is the main driver of growth in automobile industry in Europe?,0.6205900311470032,0.5344441762931427
Which are the main distribution channels in India?,Which country in Europe is going to grow the most in 2020?,0.690330762247399,0.5596031561785371
Which are the main distribution channels in India?,What are the biggest acquisitions in 2020?,0.6569119887623787,0.5469390179485425
Which are the main distribution channels in India?,How impacted is the airline industry in 2020?,0.5081461668014526,0.5020533138623224
Which are the main distribution channels in India?,What are the most prominent bankruptcies in 2020?,0.6008454441016425,0.5281276697026246
What are the risks in the motor insurance segment in India?,What is the demand potential of India for insurance?,0.6469600989508661,0.5433939345101005
What are the risks in the motor insurance segment in India?,How do premiums break down by lines of business in India?,0.691997887968831,0.5602682146438474
What are the risks in the motor insurance segment in India?,What is the share price of Qantas?,0.5581365394036933,0.5154459911448398
What are the risks in the motor insurance segment in India?,How many passengers are carried in ?,0.5719050935478539,0.5193981584991942
What are the risks in the motor insurance segment in India?,Which are the aircrafts manufactured by Boeing?,0.57003253698349,0.5188533837312843
What are the risks in the motor insurance segment in India?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.04073372977178491,0.4192677031677857
What are the risks in the motor insurance segment in India?,Which are the top airports?,0.581162529622392,0.5221261854783568
What are the risks in the motor insurance segment in India?,How many fatal air accidents till date?,0.48352427633323947,0.49594757194857086
What are the risks in the motor insurance segment in India?,What is the flow of air traffic in North America?,0.5596454739570618,0.5158731417951797
What are the risks in the motor insurance segment in India?,What is the fleet of Airbus?,0.6241673231124878,0.5356225429665783
What are the risks in the motor insurance segment in India?,Airlines profitability Brazil?,0.20534556225972067,0.44234518552868307
What are the risks in the motor insurance segment in India?,Mergers among airline companies?,0.3361042838127699,0.4646196047618839
What are the risks in the motor insurance segment in India?,Which are the most profitable airports?,0.6034895181655884,0.5289557868711124
What are the risks in the motor insurance segment in India?,What has the capacity movement of airline companies been over the years?,0.6197513341903687,0.5341694674357267
What are the risks in the motor insurance segment in India?,Details of the Aban Abraham oil rig?,0.3030701071938906,0.4585855083815625
What are the risks in the motor insurance segment in India?,How big is the airlines industry in China?,0.6207858468038897,0.5345084530545807
What are the risks in the motor insurance segment in India?,How much money did Lloyd's of London make last year?,0.47496884762869784,0.4938941259119717
What are the risks in the motor insurance segment in India?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.566599803167576,0.5178607173548767
What are the risks in the motor insurance segment in India?,Which Lloyd's syndicates owns the maximum number of assets?,0.5181516872184018,0.5046221949757216
What are the risks in the motor insurance segment in India?,List key performance indicators for AXA?,0.4072370231151581,0.478739524765042
What are the risks in the motor insurance segment in India?,What are the most prominent legal cases?,0.588187533264981,0.5242359859607679
What are the risks in the motor insurance segment in India?,How does oil industry perform in Brazil?,0.5487592979895862,0.5128231180387344
What are the risks in the motor insurance segment in India?,What is the main driver of growth in automobile industry in Europe?,0.7248623587150088,0.57411695621666
What are the risks in the motor insurance segment in India?,Which country in Europe is going to grow the most in 2020?,0.6576697826385498,0.5472129567087618
What are the risks in the motor insurance segment in India?,What are the biggest acquisitions in 2020?,0.6714761061356143,0.5523077455876193
What are the risks in the motor insurance segment in India?,How impacted is the airline industry in 2020?,0.6299964973329457,0.5375660321854265
What are the risks in the motor insurance segment in India?,What are the most prominent bankruptcies in 2020?,0.6457478019149433,0.5429686321768059
What is the demand potential of India for insurance?,How do premiums break down by lines of business in India?,0.5077665750841254,0.5019568645778983
What is the demand potential of India for insurance?,What is the share price of Qantas?,0.6777523756027222,0.5546912882022712
What is the demand potential of India for insurance?,How many passengers are carried in ?,0.48221978545188904,0.4956322472025957
What is the demand potential of India for insurance?,Which are the aircrafts manufactured by Boeing?,0.5444218191849111,0.5116280048457199
What is the demand potential of India for insurance?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.04279317334294319,0.41952936697767
What is the demand potential of India for insurance?,Which are the top airports?,0.59421306848526,0.5260737903609923
What is the demand potential of India for insurance?,How many fatal air accidents till date?,0.38055291059928664,0.4732481834183328
What is the demand potential of India for insurance?,What is the flow of air traffic in North America?,0.5915590172076821,0.5252610625327502
What is the demand potential of India for insurance?,What is the fleet of Airbus?,0.6518399326896719,0.5451201232448841
What is the demand potential of India for insurance?,Airlines profitability Brazil?,0.23792345821857452,0.44751419826344213
What is the demand potential of India for insurance?,Mergers among airline companies?,0.2621377408504486,0.4515092519047944
What is the demand potential of India for insurance?,Which are the most profitable airports?,0.6015005349218537,0.5283323511271061
What is the demand potential of India for insurance?,What has the capacity movement of airline companies been over the years?,0.6831202695894093,0.5567649337319874
What is the demand potential of India for insurance?,Details of the Aban Abraham oil rig?,0.31446704268455505,0.46063308517069396
What is the demand potential of India for insurance?,How big is the airlines industry in China?,0.6481029970738017,0.543796178079692
What is the demand potential of India for insurance?,How much money did Lloyd's of London make last year?,0.515268610292849,0.503876574083454
What is the demand potential of India for insurance?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4976601004600525,0.4994164074261433
What is the demand potential of India for insurance?,Which Lloyd's syndicates owns the maximum number of assets?,0.5072111789710041,0.5018158999144857
What is the demand potential of India for insurance?,List key performance indicators for AXA?,0.42942133966557217,0.48350061349636675
What is the demand potential of India for insurance?,What are the most prominent legal cases?,0.5953306555747986,0.5264176059744193
What is the demand potential of India for insurance?,How does oil industry perform in Brazil?,0.5855980515480042,0.5234542518823689
What is the demand potential of India for insurance?,What is the main driver of growth in automobile industry in Europe?,0.6934741735458374,0.560859997881884
What is the demand potential of India for insurance?,Which country in Europe is going to grow the most in 2020?,0.720802085351821,0.5723250281263581
What is the demand potential of India for insurance?,What are the biggest acquisitions in 2020?,0.6446140004579428,0.5425721209484635
What is the demand potential of India for insurance?,How impacted is the airline industry in 2020?,0.6050594449043274,0.5294499717716575
What is the demand potential of India for insurance?,What are the most prominent bankruptcies in 2020?,0.5675390282226808,0.5181315447931569
How do premiums break down by lines of business in India?,What is the share price of Qantas?,0.5316030103923695,0.5081607715536128
How do premiums break down by lines of business in India?,How many passengers are carried in ?,0.5299021917523269,0.5077077868062677
How do premiums break down by lines of business in India?,Which are the aircrafts manufactured by Boeing?,0.4239340126514435,0.48230561712504705
How do premiums break down by lines of business in India?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.04672926942880573,0.42003117058328526
How do premiums break down by lines of business in India?,Which are the top airports?,0.4899026745499784,0.49750084437945746
How do premiums break down by lines of business in India?,How many fatal air accidents till date?,0.47127654806096264,0.49301828449242513
How do premiums break down by lines of business in India?,What is the flow of air traffic in North America?,0.5047385096549988,0.5011902854638794
How do premiums break down by lines of business in India?,What is the fleet of Airbus?,0.4910224676132202,0.49777554133913754
How do premiums break down by lines of business in India?,Airlines profitability Brazil?,0.2642509498745773,0.45186441430270224
How do premiums break down by lines of business in India?,Mergers among airline companies?,0.2826873232535918,0.45500905992547025
How do premiums break down by lines of business in India?,Which are the most profitable airports?,0.5196566581726074,0.5050131930251343
How do premiums break down by lines of business in India?,What has the capacity movement of airline companies been over the years?,0.5683843493461609,0.5183757784535495
How do premiums break down by lines of business in India?,Details of the Aban Abraham oil rig?,0.20100466614989476,0.4416733806193573
How do premiums break down by lines of business in India?,How big is the airlines industry in China?,0.6151727162558976,0.5326800242101652
How do premiums break down by lines of business in India?,How much money did Lloyd's of London make last year?,0.6030432884459694,0.5288156535235116
How do premiums break down by lines of business in India?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4482049315097896,0.48768141387128655
How do premiums break down by lines of business in India?,Which Lloyd's syndicates owns the maximum number of assets?,0.46398806142665017,0.49130733685157607
How do premiums break down by lines of business in India?,List key performance indicators for AXA?,0.32367852330207825,0.46231405029731343
How do premiums break down by lines of business in India?,What are the most prominent legal cases?,0.44443195727062057,0.4868301615737658
How do premiums break down by lines of business in India?,How does oil industry perform in Brazil?,0.6129506595701383,0.5319633500773171
How do premiums break down by lines of business in India?,What is the main driver of growth in automobile industry in Europe?,0.5502395957851178,0.5132335429119603
How do premiums break down by lines of business in India?,Which country in Europe is going to grow the most in 2020?,0.5675329566001892,0.5181298006376339
How do premiums break down by lines of business in India?,What are the biggest acquisitions in 2020?,0.5432414898194237,0.5113047266842164
How do premiums break down by lines of business in India?,How impacted is the airline industry in 2020?,0.6117095119780022,0.5315647729016413
How do premiums break down by lines of business in India?,What are the most prominent bankruptcies in 2020?,0.5336926261369819,0.5087194982210966
What is the share price of Qantas?,How many passengers are carried in ?,0.4199472665786743,0.48144466089135646
What is the share price of Qantas?,Which are the aircrafts manufactured by Boeing?,0.48399600482010896,0.49606177496583465
What is the share price of Qantas?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.049955952912569046,0.4204442171407916
What is the share price of Qantas?,Which are the top airports?,0.543559730052948,0.5113918014558552
What is the share price of Qantas?,How many fatal air accidents till date?,0.3070814196515934,0.45930219379198534
What is the share price of Qantas?,What is the flow of air traffic in North America?,0.5478841931888951,0.5125810649486873
What is the share price of Qantas?,What is the fleet of Airbus?,0.6369638063333162,0.5399279755587661
What is the share price of Qantas?,Airlines profitability Brazil?,0.22497539222240448,0.44543238164904875
What is the share price of Qantas?,Mergers among airline companies?,0.24261650443077087,0.44827796092772276
What is the share price of Qantas?,Which are the most profitable airports?,0.5692107934230103,0.5186150482609958
What is the share price of Qantas?,What has the capacity movement of airline companies been over the years?,0.5751086130673531,0.5203355797179232
What is the share price of Qantas?,Details of the Aban Abraham oil rig?,0.3133676052093506,0.4604340049887713
What is the share price of Qantas?,How big is the airlines industry in China?,0.5824693366112735,0.5225160175554651
What is the share price of Qantas?,How much money did Lloyd's of London make last year?,0.4990364461275758,0.4997593429248637
What is the share price of Qantas?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.5251742601394653,0.5064571626737454
What is the share price of Qantas?,Which Lloyd's syndicates owns the maximum number of assets?,0.49735307677704643,0.49934000583711635
What is the share price of Qantas?,List key performance indicators for AXA?,0.33866880305595437,0.46510099189957915
What is the share price of Qantas?,What are the most prominent legal cases?,0.551199734210968,0.5135004782345874
What is the share price of Qantas?,How does oil industry perform in Brazil?,0.554814875125885,0.51451065750469
What is the share price of Qantas?,What is the main driver of growth in automobile industry in Europe?,0.5985846519470215,0.5274238810950319
What is the share price of Qantas?,Which country in Europe is going to grow the most in 2020?,0.6094236606703017,0.5308338784406386
What is the share price of Qantas?,What are the biggest acquisitions in 2020?,0.6135973517178702,0.5321715055311406
What is the share price of Qantas?,How impacted is the airline industry in 2020?,0.5495799779891968,0.5130504946865998
What is the share price of Qantas?,What are the most prominent bankruptcies in 2020?,0.5230060788385811,0.5058877556958754
How many passengers are carried in ?,Which are the aircrafts manufactured by Boeing?,0.5932137612573061,0.5257671802407097
How many passengers are carried in ?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.03245246782898903,0.41822159321804225
How many passengers are carried in ?,Which are the top airports?,0.5549965500831604,0.5145616274770225
How many passengers are carried in ?,How many fatal air accidents till date?,0.5841857543102367,0.5230298843026777
How many passengers are carried in ?,What is the flow of air traffic in North America?,0.546798196625818,0.512281357653616
How many passengers are carried in ?,What is the fleet of Airbus?,0.5193630147359968,0.5049368020001463
How many passengers are carried in ?,Airlines profitability Brazil?,0.2560240626335144,0.4504877217966283
How many passengers are carried in ?,Mergers among airline companies?,0.37578269839286804,0.4722920940779551
How many passengers are carried in ?,Which are the most profitable airports?,0.5466599138581814,0.5122432248637591
How many passengers are carried in ?,What has the capacity movement of airline companies been over the years?,0.5963160636236641,0.5267214696498281
How many passengers are carried in ?,Details of the Aban Abraham oil rig?,0.23446184396743774,0.44695400650199546
How many passengers are carried in ?,How big is the airlines industry in China?,0.6192635851440084,0.5340099855430522
How many passengers are carried in ?,How much money did Lloyd's of London make last year?,0.5341433168181784,0.5088403387728434
How many passengers are carried in ?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.38655000925064087,0.4744609153253286
How many passengers are carried in ?,Which Lloyd's syndicates owns the maximum number of assets?,0.42910575444136656,0.48343156671534826
How many passengers are carried in ?,List key performance indicators for AXA?,0.2735528484849429,0.4534405742385934
How many passengers are carried in ?,What are the most prominent legal cases?,0.5528891682624817,0.5139715470460803
How many passengers are carried in ?,How does oil industry perform in Brazil?,0.5071979761123657,0.5018125527973918
How many passengers are carried in ?,What is the main driver of growth in automobile industry in Europe?,0.4634893834590912,0.49119114177443585
How many passengers are carried in ?,Which country in Europe is going to grow the most in 2020?,0.5599246883437233,0.5159523702473532
How many passengers are carried in ?,What are the biggest acquisitions in 2020?,0.5206154143993682,0.5052629245748567
How many passengers are carried in ?,How impacted is the airline industry in 2020?,0.591597855091095,0.5252729031081059
How many passengers are carried in ?,What are the most prominent bankruptcies in 2020?,0.5794713998471063,0.5216234658328592
Which are the aircrafts manufactured by Boeing?,Kdo je nejv?tí konkurent ?eské Poji?ovny?,0.013050416637932272,0.41580814967532587
Which are the aircrafts manufactured by Boeing?,Which are the top airports?,0.6576727832750819,0.5472140632953839
Which are the aircrafts manufactured by Boeing?,How many fatal air accidents till date?,0.3993423581123352,0.47708893560346294
Which are the aircrafts manufactured by Boeing?,What is the flow of air traffic in North America?,0.47696557915621396,0.49437034436103583
Which are the aircrafts manufactured by Boeing?,What is the fleet of Airbus?,0.6184439517922503,0.5337424128714985
Which are the aircrafts manufactured by Boeing?,Airlines profitability Brazil?,0.23712459283324572,0.44738467199901866
Which are the aircrafts manufactured by Boeing?,Mergers among airline companies?,0.2588024283169257,0.45095084975872274
Which are the aircrafts manufactured by Boeing?,Which are the most profitable airports?,0.6342201668953742,0.5389927150339443
Which are the aircrafts manufactured by Boeing?,What has the capacity movement of airline companies been over the years?,0.5428583570887655,0.5111999552214471
Which are the aircrafts manufactured by Boeing?,Details of the Aban Abraham oil rig?,0.2474455536934408,0.44906909499007336
Which are the aircrafts manufactured by Boeing?,How big is the airlines industry in China?,0.5239743746511454,0.5061417429635529
Which are the aircrafts manufactured by Boeing?,How much money did Lloyd's of London make last year?,0.3380972545771974,0.4649935613480665
Which are the aircrafts manufactured by Boeing?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.40831533620862226,0.4789667036638012
Which are the aircrafts manufactured by Boeing?,Which Lloyd's syndicates owns the maximum number of assets?,0.49398279190063477,0.49850468348286897
Which are the aircrafts manufactured by Boeing?,List key performance indicators for AXA?,0.2622220501635033,0.4515233961571728
Which are the aircrafts manufactured by Boeing?,What are the most prominent legal cases?,0.5426982317746749,0.5111562209732463
Which are the aircrafts manufactured by Boeing?,How does oil industry perform in Brazil?,0.3985151410987896,0.476917268298995
Which are the aircrafts manufactured by Boeing?,What is the main driver of growth in automobile industry in Europe?,0.48561614837550326,0.4964548484611577
Which are the aircrafts manufactured by Boeing?,Which country in Europe is going to grow the most in 2020?,0.5697899973642869,0.5187829830116762
Which are the aircrafts manufactured by Boeing?,What are the biggest acquisitions in 2020?,0.55243980884552,0.5138460855230162
Which are the aircrafts manufactured by Boeing?,How impacted is the airline industry in 2020?,0.4942668977816771,0.49857487340991224
Which are the aircrafts manufactured by Boeing?,What are the most prominent bankruptcies in 2020?,0.5439681630191598,0.5115036379187458
Kdo je nejv?tí konkurent ?eské Poji?ovny?,Which are the top airports?,0.05432504042983055,0.42100590936431864
Kdo je nejv?tí konkurent ?eské Poji?ovny?,How many fatal air accidents till date?,0.13228059603456255,0.431525432151325
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What is the flow of air traffic in North America?,0.05447470072062621,0.4210252013602324
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What is the fleet of Airbus?,0.04616459928962002,0.41995904444514753
Kdo je nejv?tí konkurent ?eské Poji?ovny?,Airlines profitability Brazil?,0.07996588200330734,0.4243597630070904
Kdo je nejv?tí konkurent ?eské Poji?ovny?,Mergers among airline companies?,0.026952574029564857,0.4175321734797092
Kdo je nejv?tí konkurent ?eské Poji?ovny?,Which are the most profitable airports?,0.024729989857674273,0.4172547502810844
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What has the capacity movement of airline companies been over the years?,0.05341867784150389,0.4208891386210899
Kdo je nejv?tí konkurent ?eské Poji?ovny?,Details of the Aban Abraham oil rig?,0.07093676924705505,0.4231673698850867
Kdo je nejv?tí konkurent ?eské Poji?ovny?,How big is the airlines industry in China?,0.055608147139085795,0.4211713962004739
Kdo je nejv?tí konkurent ?eské Poji?ovny?,How much money did Lloyd's of London make last year?,0.06253299676176904,0.42206875176729736
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.13487344980239868,0.43189252936712974
Kdo je nejv?tí konkurent ?eské Poji?ovny?,Which Lloyd's syndicates owns the maximum number of assets?,0.0020061963036623887,0.4144572241530811
Kdo je nejv?tí konkurent ?eské Poji?ovny?,List key performance indicators for AXA?,0.03594362894036607,0.4186614027354555
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What are the most prominent legal cases?,0.017695726826786995,0.41638128151360404
Kdo je nejv?tí konkurent ?eské Poji?ovny?,How does oil industry perform in Brazil?,0.0766056701540947,0.4239145468811818
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What is the main driver of growth in automobile industry in Europe?,0.0734989121556282,0.4235044492763713
Kdo je nejv?tí konkurent ?eské Poji?ovny?,Which country in Europe is going to grow the most in 2020?,0.05423642371675841,0.42099447868721873
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What are the biggest acquisitions in 2020?,0.05726542121962974,0.4213855023150913
Kdo je nejv?tí konkurent ?eské Poji?ovny?,How impacted is the airline industry in 2020?,0.0041061993688344955,0.4147128546574865
Kdo je nejv?tí konkurent ?eské Poji?ovny?,What are the most prominent bankruptcies in 2020?,0.05366032303448676,0.42092026833578794
Which are the top airports?,How many fatal air accidents till date?,0.3265320555288831,0.4628396187157716
Which are the top airports?,What is the flow of air traffic in North America?,0.49557885553962944,0.49889959219639135
Which are the top airports?,What is the fleet of Airbus?,0.5886984116614822,0.5243907805929963
Which are the top airports?,Airlines profitability Brazil?,0.11148760467767715,0.42862329818788464
Which are the top airports?,Mergers among airline companies?,0.27732551097869873,0.4540858703569458
Which are the top airports?,Which are the most profitable airports?,0.8133468143137222,0.6207370570294135
Which are the top airports?,What has the capacity movement of airline companies been over the years?,0.4864797004175374,0.49666483657637056
Which are the top airports?,Details of the Aban Abraham oil rig?,0.21007512509822845,0.44308156208629174
Which are the top airports?,How big is the airlines industry in China?,0.5583106182495334,0.5154951825618186
Which are the top airports?,How much money did Lloyd's of London make last year?,0.47072772419998754,0.4928886227070633
Which are the top airports?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4687534272670746,0.4924233178766588
Which are the top airports?,Which Lloyd's syndicates owns the maximum number of assets?,0.5799239623501289,0.521757784538672
Which are the top airports?,List key performance indicators for AXA?,0.40771940900567794,0.47884110129352503
Which are the top airports?,What are the most prominent legal cases?,0.7368090152740479,0.5795347988255668
Which are the top airports?,How does oil industry perform in Brazil?,0.4608154296875,0.4905698753798381
Which are the top airports?,What is the main driver of growth in automobile industry in Europe?,0.53692626953125,0.5095890627320754
Which are the top airports?,Which country in Europe is going to grow the most in 2020?,0.7151760032668124,0.5698816677708399
Which are the top airports?,What are the biggest acquisitions in 2020?,0.6803354227642844,0.5556850013748696
Which are the top airports?,How impacted is the airline industry in 2020?,0.4670829772949219,0.49203097224267806
Which are the top airports?,What are the most prominent bankruptcies in 2020?,0.6960300569498521,0.5618908977793723
How many fatal air accidents till date?,What is the flow of air traffic in North America?,0.554197371006012,0.5143375454799043
How many fatal air accidents till date?,What is the fleet of Airbus?,0.380696564912796,0.473277073035216
How many fatal air accidents till date?,Airlines profitability Brazil?,0.13462489155679314,0.4318572877919941
How many fatal air accidents till date?,Mergers among airline companies?,0.2961746332749511,0.45736353720302014
How many fatal air accidents till date?,Which are the most profitable airports?,0.36570313572883606,0.4702963874683282
How many fatal air accidents till date?,What has the capacity movement of airline companies been over the years?,0.4392775893211365,0.48567667405762655
How many fatal air accidents till date?,Details of the Aban Abraham oil rig?,0.2756965622721058,0.45380681046056
How many fatal air accidents till date?,How big is the airlines industry in China?,0.4961305999950524,0.4990363846589677
How many fatal air accidents till date?,How much money did Lloyd's of London make last year?,0.4407756389343249,0.48601084870474576
How many fatal air accidents till date?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.37652044752362124,0.47243947969643063
How many fatal air accidents till date?,Which Lloyd's syndicates owns the maximum number of assets?,0.30563960142607915,0.4590440919074499
How many fatal air accidents till date?,List key performance indicators for AXA?,0.17745494842529297,0.43809486207540177
How many fatal air accidents till date?,What are the most prominent legal cases?,0.3776560948882166,0.47266668308221027
How many fatal air accidents till date?,How does oil industry perform in Brazil?,0.486837028672519,0.4967518643721726
How many fatal air accidents till date?,What is the main driver of growth in automobile industry in Europe?,0.4391892218106529,0.4856570194584518
How many fatal air accidents till date?,Which country in Europe is going to grow the most in 2020?,0.3968839645385742,0.47657944838165905
How many fatal air accidents till date?,What are the biggest acquisitions in 2020?,0.3858128833007426,0.4743111932155572
How many fatal air accidents till date?,How impacted is the airline industry in 2020?,0.47821473945467197,0.49466921688652826
How many fatal air accidents till date?,What are the most prominent bankruptcies in 2020?,0.46051866051443535,0.4905011180486534
What is the flow of air traffic in North America?,What is the fleet of Airbus?,0.5933354385691401,0.525804469383872
What is the flow of air traffic in North America?,Airlines profitability Brazil?,0.2374514944880315,0.4474376715640152
What is the flow of air traffic in North America?,Mergers among airline companies?,0.28523553697851134,0.4554503267190321
What is the flow of air traffic in North America?,Which are the most profitable airports?,0.4738809199475179,0.4936354012380006
What is the flow of air traffic in North America?,What has the capacity movement of airline companies been over the years?,0.6232438536591749,0.5353173098208993
What is the flow of air traffic in North America?,Details of the Aban Abraham oil rig?,0.2769086195881003,0.4540143777035996
What is the flow of air traffic in North America?,How big is the airlines industry in China?,0.5738637618381909,0.5199704900323279
What is the flow of air traffic in North America?,How much money did Lloyd's of London make last year?,0.4429099691781395,0.48648845514574457
What is the flow of air traffic in North America?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4713337140480458,0.4930317876073323
What is the flow of air traffic in North America?,Which Lloyd's syndicates owns the maximum number of assets?,0.4046969711780548,0.4782060069106819
What is the flow of air traffic in North America?,List key performance indicators for AXA?,0.3135089500535808,0.4604595819837223
What is the flow of air traffic in North America?,What are the most prominent legal cases?,0.4970804156613111,0.4992722152890498
What is the flow of air traffic in North America?,How does oil industry perform in Brazil?,0.5228337929943933,0.505842637899967
What is the flow of air traffic in North America?,What is the main driver of growth in automobile industry in Europe?,0.6212392079091555,0.5346572428153948
What is the flow of air traffic in North America?,Which country in Europe is going to grow the most in 2020?,0.6115748749286128,0.5315216104773894
What is the flow of air traffic in North America?,What are the biggest acquisitions in 2020?,0.5363534688949585,0.5094345752866714
What is the flow of air traffic in North America?,How impacted is the airline industry in 2020?,0.5682656426271423,0.5183414572174373
What is the flow of air traffic in North America?,What are the most prominent bankruptcies in 2020?,0.49906027333851544,0.49976526794961434
What is the fleet of Airbus?,Airlines profitability Brazil?,0.2446268651111807,0.44860667933776377
What is the fleet of Airbus?,Mergers among airline companies?,0.27089334899822826,0.45298778004447254
What is the fleet of Airbus?,Which are the most profitable airports?,0.595250714391389,0.5263929632109802
What is the fleet of Airbus?,What has the capacity movement of airline companies been over the years?,0.6420871446028821,0.5416927750698869
What is the fleet of Airbus?,Details of the Aban Abraham oil rig?,0.3115591221118502,0.46010728915526516
What is the fleet of Airbus?,How big is the airlines industry in China?,0.6369100998911295,0.5399096096687533
What is the fleet of Airbus?,How much money did Lloyd's of London make last year?,0.4648753543160964,0.491514374464386
What is the fleet of Airbus?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.5050993856728452,0.5012813778621552
What is the fleet of Airbus?,Which Lloyd's syndicates owns the maximum number of assets?,0.5152676701545715,0.5038763168205667
What is the fleet of Airbus?,List key performance indicators for AXA?,0.3294204676842155,0.46337393416667205
What is the fleet of Airbus?,What are the most prominent legal cases?,0.5668069382424997,0.5179203793411546
What is the fleet of Airbus?,How does oil industry perform in Brazil?,0.525493590504314,0.5065412329278902
What is the fleet of Airbus?,What is the main driver of growth in automobile industry in Europe?,0.6307119351201107,0.5378065749717781
What is the fleet of Airbus?,Which country in Europe is going to grow the most in 2020?,0.6536050255769507,0.5457502244924746
